date,ether_price,daily_tx_volume,unqiue_address_count,network_hashes,marketcap,tx_fee,network_util,gas_used
10/27/2017,296.36,486147,155329,117091.7153,28262.0815,2.97E+20,0.6326,26465608457
10/28/2017,293.35,484554,146685,118629.8189,27981.03344,2.41E+20,0.5782,24238961845
10/29/2017,304.04,494176,154087,117105.7539,29006.862,2.43E+20,0.5946,24746206086
10/30/2017,306.8,532626,166929,115204.0015,29276.34538,2.96E+20,0.6525,26614306113
10/31/2017,303.64,519906,183766,119297.9707,28981.06889,3.31E+20,0.7004,29533828429
11/1/2017,289.42,527783,203403,120477.0125,27629.68849,3.70E+20,0.713,29424380755
11/2/2017,284.92,529277,221245,115774.5028,27205.87571,3.74E+20,0.7201,29711567693
11/3/2017,304.51,485790,187279,113706.9239,29082.6312,2.79E+20,0.6589,27474314374
11/4/2017,300.04,398758,151881,111929.8264,28661.77522,2.12E+20,0.5138,21376023145
11/5/2017,296.23,417102,151377,117028.67,28303.91931,2.00E+20,0.444,18773996019
11/6/2017,296.82,511663,175325,114621.414,28366.29993,2.69E+20,0.5083,21153932849
11/7/2017,291.84,470418,176697,113925.2212,27896.3321,3.15E+20,0.5484,22865503353
11/8/2017,307.35,480413,190605,116144.1465,29385.123,3.80E+20,0.56,23449784813
11/9/2017,319.66,467172,191221,114107.822,30568.55093,3.25E+20,0.6006,24998074107
11/10/2017,296.86,457427,189377,115773.7593,28394.31868,2.92E+20,0.5604,23709873840
11/11/2017,314.23,394378,160813,115718.414,30062.1553,2.33E+20,0.5389,22677610504
11/12/2017,306.02,434380,184566,118263.4894,29282.89546,2.98E+20,0.5468,22925780729
11/13/2017,314.6,443176,181735,117469.6839,30110.33573,3.09E+20,0.5868,24529577479
11/14/2017,334.72,475984,200518,114709.874,32042.73014,3.36E+20,0.6312,25946874938
11/15/2017,331.2,540593,223801,115382.9053,31712.54817,4.13E+20,0.6518,27301153015
11/16/2017,330.32,491482,203311,111657.6225,31634.96768,3.54E+20,0.6168,25488120832
11/17/2017,331.72,508590,213857,112630.8165,31775.80177,3.73E+20,0.6396,26784225318
11/18/2017,346.65,459679,184534,111516.8425,33213.00997,2.56E+20,0.5878,24532718494
11/19/2017,354.6,464563,190248,112980.6417,33981.95225,2.82E+20,0.5698,23975090718
11/20/2017,367.71,530141,220195,120188.5528,35245.81135,3.72E+20,0.6278,26027982305
11/21/2017,360.52,524044,218786,118772.9291,34563.9865,3.64E+20,0.6248,25906539931
11/22/2017,380.84,546489,221517,118382.3196,36519.92645,3.65E+20,0.6206,26017543726
11/23/2017,406.57,537068,226587,122161.9842,38995.52844,3.63E+20,0.6428,26725364867
11/24/2017,470.43,525529,218669,124844.7158,45130.16385,3.12E+20,0.6287,26317732352
11/25/2017,464.61,561166,217824,125309.3717,44581.26739,2.89E+20,0.6576,27394849746
11/26/2017,470.54,542484,221071,125187.293,45159.8562,3.55E+20,0.668,27674135132
11/27/2017,475.24,608695,261418,123438.9985,45620.57045,3.69E+20,0.7484,30599511959
11/28/2017,466.27,638989,279130,121376.5047,44768.96683,4.23E+20,0.7399,30288687055
11/29/2017,427.42,663579,300257,123404.9935,41047.50975,4.44E+20,0.7195,29519996063
11/30/2017,434.85,655457,286670,124830.2891,41769.93175,4.23E+20,0.699,28880894729
12/1/2017,461.58,622720,269459,125492.702,44346.95904,4.16E+20,0.7727,31811531693
12/2/2017,457.96,627785,271772,125605.2762,44008.41552,3.45E+20,0.742,30183667434
12/3/2017,462.81,693808,294406,121828.5383,44483.89616,4.07E+20,0.8144,33003047721
12/4/2017,466.93,701834,277304,125869.5928,44889.43663,8.04E+20,0.9151,34887121288
12/5/2017,453.96,693090,291425,123432.1491,43651.90283,1.18E+21,0.9321,35038771633
12/6/2017,422.48,791746,382371,123628.5175,40633.5683,1.54E+21,0.9205,33872524569
12/7/2017,421.15,659068,292205,125209.8857,40514.45533,2.24E+21,0.9515,37125990058
12/8/2017,451.74,766411,334093,127322.6374,43466.43109,2.32E+21,0.9632,37650148331
12/9/2017,472.86,707223,314888,128300.9697,45508.32171,2.13E+21,0.9679,38152909553
12/10/2017,436.49,716575,316657,126733.7869,42016.95277,1.92E+21,0.9512,41534619670
12/11/2017,513.29,828899,383467,128336.6496,49420.23055,1.53E+21,0.9414,42190609044
12/12/2017,656.52,872340,413364,128931.8969,63224.10866,1.56E+21,0.9417,42534383833
12/13/2017,699.09,909631,439382,134096.1365,67338.08527,1.45E+21,0.92,41625003479
12/14/2017,693.58,942559,464402,137629.7703,66821.76473,1.71E+21,0.9657,43964305213
12/15/2017,684.27,904346,428067,143758.2604,65939.06213,1.46E+21,0.9188,42607604617
12/16/2017,692.83,899857,403702,141945.8652,66778.06164,1.47E+21,0.9156,42279195527
12/17/2017,717.71,876574,401426,142954.4584,69190.70944,1.17E+21,0.9021,41694276203
12/18/2017,785.99,984021,470459,147283.4924,75789.39391,1.16E+21,0.9342,43186977264
12/19/2017,812.5,1092234,503283,144785.8066,78362.39252,1.49E+21,0.9673,43342615632
12/20/2017,799.17,986104,493822,143787.1073,77093.25503,1.73E+21,0.9334,41579518582
12/21/2017,789.39,1072665,538201,143918.9673,76165.92641,1.76E+21,0.9613,42822071285
12/22/2017,657.83,1103523,568084,143237.655,63485.62018,1.64E+21,0.9368,42339693488
12/23/2017,700.44,918881,451498,149570.4924,67612.40455,1.21E+21,0.8767,41686739250
12/24/2017,675.91,758234,346300,148933.7151,65258.42004,1.02E+21,0.8322,39798116384
12/25/2017,723.14,752361,359700,150660.6855,69833.21424,7.57E+20,0.7647,36883633123
12/26/2017,753.4,813510,397073,151469.2196,72770.76212,7.43E+20,0.8079,38712289894
12/27/2017,739.94,912752,425320,152530.5011,71485.85658,8.26E+20,0.8702,41512701145
12/28/2017,716.69,949503,452868,156618.8488,69254.31105,8.33E+20,0.8777,41331549758
12/29/2017,739.6,1090191,544455,153605.9851,71483.25831,1.01E+21,0.938,43383854091
12/30/2017,692.99,1136659,582403,154787.985,66992.58027,9.73E+20,0.8997,41534605727
12/31/2017,741.13,946981,440956,156919.1805,71661.52157,8.71E+20,0.8568,40470099836
1/1/2018,756.2,908945,453142,159441.8475,73134.26752,7.68E+20,0.8416,39876127062
1/2/2018,861.97,1153936,588284,159057.5377,83381.31013,1.05E+21,0.928,42671435301
1/3/2018,941.1,1238030,631269,158805.4552,91055.21196,1.24E+21,0.9433,41794056176
1/4/2018,944.83,1349890,704786,162473.4175,91435.91365,1.48E+21,0.9475,41332879147
1/5/2018,967.13,1271577,692927,166391.1687,93614.22333,3.18E+21,0.9453,40379621205
1/6/2018,1006.41,1226417,659531,163074.7937,97437.45192,3.64E+21,0.9499,41149583911
1/7/2018,1117.75,1152722,599293,169010.8826,108240.7123,2.91E+21,0.9558,42259801663
1/8/2018,1136.11,1215473,645895,168775.8944,110042.0664,2.94E+21,0.9607,41554528829
1/9/2018,1289.24,1256240,701526,170785.6861,124900.7629,3.09E+21,0.9496,40838021653
1/10/2018,1248.99,1177685,645543,174332.6871,121027.6993,3.70E+21,0.9515,41211834716
1/11/2018,1139.32,1173965,650421,179701.776,110424.59,3.13E+21,0.9412,40874997008
1/12/2018,1261.03,1118757,593834,180394.1239,122247.2791,2.32E+21,0.9529,41302749226
1/13/2018,1385.02,1179321,631490,181051.4051,134295.8144,2.41E+21,0.9597,41404605848
1/14/2018,1359.48,1081593,579715,185408.671,131847.9619,2.24E+21,0.9503,42756086884
1/15/2018,1278.69,1206420,694740,181636.7811,124038.7127,2.23E+21,0.969,42043952117
1/16/2018,1050.26,1277936,719094,187122.9824,101901.909,2.23E+21,0.9594,42377287097
1/17/2018,1024.69,1277083,703315,191023.8179,99442.32521,2.07E+21,0.9442,42082782990
1/18/2018,1012.97,1205184,669434,189281.4868,98325.76706,2.15E+21,0.9428,42002307855
1/19/2018,1037.36,1043257,529466,188933.6732,100714.6278,1.87E+21,0.894,40650250975
1/20/2018,1150.5,984489,450908,196739.0047,111722.9863,1.78E+21,0.8988,42221424863
1/21/2018,1049.09,1006530,582463,192489.0949,101896.5135,1.32E+21,0.8848,41120535667
1/22/2018,999.64,972911,496789,197018.312,97114.06978,1.20E+21,0.9008,42384341493
1/23/2018,984.47,928494,459297,196608.2455,95660.48671,1.44E+21,0.9027,42585249220
1/24/2018,1061.78,913668,438354,201694.5298,103194.5096,1.29E+21,0.8623,41116424115
1/25/2018,1046.37,788515,358125,203394.4979,101718.0926,1.06E+21,0.8186,38694327499
1/26/2018,1048.58,953429,463444,203454.7751,101954.3198,9.59E+20,0.8531,40325654323
1/27/2018,1109.08,831992,401484,202106.5578,107859.4347,8.16E+20,0.7686,36907616933
1/28/2018,1231.58,889104,419513,204748.658,119798.0402,8.88E+20,0.8172,39324531791
1/29/2018,1169.96,936845,453838,213099.1585,113828.2007,1.28E+21,0.8496,40261018198
1/30/2018,1063.75,906578,433204,210494.5728,103516.3756,1.06E+21,0.8709,40864587588
1/31/2018,1111.31,877284,435646,215826.4032,108167.3918,1.07E+21,0.877,41266872563
2/1/2018,1026.19,1008759,487376,221004.0257,99903.46735,1.55E+21,0.8988,41536066787
2/2/2018,917.47,981133,480521,224386.69,89338.1033,1.20E+21,0.871,40854960763
2/3/2018,970.87,814486,387179,223750.0072,94557.62418,8.87E+20,0.8306,39679298889
2/4/2018,827.59,800876,391710,223628.198,80619.71973,8.45E+20,0.8161,38898471198
2/5/2018,695.08,875761,421744,229317.1819,67725.59384,8.73E+20,0.8352,40245262197
2/6/2018,785.01,888219,426817,226643.546,76503.98451,9.26E+20,0.831,39381740316
2/7/2018,751.81,818625,392058,232001.6424,73283.80549,8.51E+20,0.8242,38974098416
2/8/2018,813.55,681344,320196,229493.3998,79318.58812,6.55E+20,0.7814,37504769448
2/9/2018,877.88,789807,370462,232843.1343,85608.35902,7.02E+20,0.8162,38742315523
2/10/2018,850.75,848390,390968,234466.2002,82980.31871,7.62E+20,0.8315,40043083880
2/11/2018,811.24,773496,347349,236401.4541,79142.92421,6.46E+20,0.8041,38287873264
2/12/2018,865.27,829020,395977,241154.4129,84431.707,6.43E+20,0.8151,38752828307
2/13/2018,840.98,745822,337583,242643.0985,82078.71977,6.31E+20,0.7766,37040485585
2/14/2018,920.11,746384,356929,236293.682,89820.17099,6.42E+20,0.7828,36680999206
2/15/2018,927.95,777318,369500,238380.589,90604.62712,6.35E+20,0.8016,38240882715
2/16/2018,938.02,704758,312694,243106.1504,91606.96704,6.02E+20,0.7962,37933382560
2/17/2018,974.77,772079,318130,243542.0698,95216.00207,6.79E+20,0.812,39190067077
2/18/2018,913.9,756092,314609,243539.0262,89288.78551,7.66E+20,0.8234,39397382859
2/19/2018,939.79,811384,356303,242911.4767,91837.45489,6.56E+20,0.8398,39606612657
2/20/2018,885.52,886897,378454,239653.9119,86552.19366,7.45E+20,0.9028,41973901118
2/21/2018,840.1,850504,351755,241642.47,82130.13443,7.41E+20,0.8733,40847542931
2/22/2018,804.63,761893,329592,243671.4308,78678.91998,6.15E+20,0.827,38837227832
2/23/2018,854.7,733084,315850,245866.6703,83592.56483,6.26E+20,0.8017,37991211338
2/24/2018,833.49,732861,282273,244536.0463,81535.22545,6.27E+20,0.8167,38209268440
2/25/2018,840.28,690582,282268,250331.8931,82216.43588,5.49E+20,0.8071,37805002395
2/26/2018,867.62,737453,350654,247528.6317,84909.13676,5.46E+20,0.8057,37390079297
2/27/2018,871.58,694583,334755,243300.4607,85314.47124,5.64E+20,0.8006,37544097966
2/28/2018,851.5,720368,358559,252048.8658,83366.45821,7.49E+20,0.8335,39310780770
3/1/2018,869.87,684404,328359,253200.9448,85182.7148,5.71E+20,0.8011,37659539662
3/2/2018,855.6,744666,336320,255012.3761,83803.00315,7.34E+20,0.8476,39983716238
3/3/2018,855.65,673465,294134,260398.6003,83825.38638,5.09E+20,0.796,37865237862
3/4/2018,864.83,643241,273683,253539.203,84742.20972,5.54E+20,0.8236,38730214278
3/5/2018,849.42,752756,342785,254483.1024,83249.48773,6.34E+20,0.8244,38793616163
3/6/2018,815.69,712591,345762,255139.4372,79960.37255,5.16E+20,0.7921,37307686369
3/7/2018,751.13,783757,448020,263414.6349,73647.17774,6.10E+20,0.8132,38466490967
3/8/2018,698.83,690139,329913,262514.1983,68533.42713,5.41E+20,0.7997,37448073374
3/9/2018,726.92,650058,317341,256561.6774,71302.99052,5.01E+20,0.7849,37016588949
3/10/2018,682.3,591377,296475,259056.4904,66940.21496,3.97E+20,0.7656,36078405981
3/11/2018,720.36,608899,270699,257997.7068,70689.05561,3.62E+20,0.7332,34925525031
3/12/2018,697.02,677908,312269,259747.3582,68412.88887,5.13E+20,0.7992,37215624308
3/13/2018,689.96,699093,319563,259172.212,67734.00857,3.92E+20,0.7554,35427163435
3/14/2018,613.15,671198,342301,256444.9328,60206.01546,4.22E+20,0.7603,35522019946
3/15/2018,610.56,654531,319299,259568.9864,59964.21292,3.94E+20,0.7522,35374686934
3/16/2018,600.53,654584,300746,268730.4354,58991.47923,4.20E+20,0.7385,34947118314
3/17/2018,549.79,593203,272699,266964.9124,54018.39262,3.12E+20,0.6715,31445915711
3/18/2018,537.38,684094,309524,264836.0208,52810.00227,3.64E+20,0.7706,36562436097
3/19/2018,555.55,703891,347729,265871.0509,54606.9078,3.77E+20,0.7511,35802695120
3/20/2018,557.57,661791,310437,267110.5194,54816.84068,3.80E+20,0.7308,34824000498
3/21/2018,559.91,697872,322853,263506.8368,55058.26003,4.43E+20,0.77,36536924121
3/22/2018,539.89,619453,305757,263150.0403,53100.6699,4.26E+20,0.7022,33771872051
3/23/2018,543.83,677103,362118,264344.1817,53499.18953,4.50E+20,0.7234,34522177147
3/24/2018,520.16,613203,323999,262566.4697,51181.33317,3.81E+20,0.6788,32878378111
3/25/2018,523.01,526372,240239,263810.3782,51472.39279,3.34E+20,0.6641,31986241666
3/26/2018,486.25,626615,299394,270957.8644,47864.56715,4.35E+20,0.6659,31967319199
3/27/2018,448.78,584055,277447,264771.4928,44185.26228,3.61E+20,0.642,30405543514
3/28/2018,445.93,579858,264748,264397.7036,43913.73753,3.67E+20,0.6219,29579341741
3/29/2018,383.9,583673,286067,259874.6018,37813.0563,3.88E+20,0.6527,30620605384
3/30/2018,393.82,633616,304059,262829.8108,38798.21874,3.53E+20,0.7123,33817911220
3/31/2018,394.07,584396,259653,259223.1258,38830.91219,2.81E+20,0.6952,33628710263
4/1/2018,378.85,545141,242924,259619.4056,37338.81586,2.51E+20,0.682,32806978500
4/2/2018,384.68,598505,273669,259753.6379,37921.28338,3.09E+20,0.7035,34275278877
4/3/2018,415.93,645977,297313,253904.2585,41010.35076,3.32E+20,0.7641,36638070285
4/4/2018,378.65,628441,278604,256180.9285,37342.26036,2.83E+20,0.7933,38069223989
4/5/2018,381.36,695871,323318,257751.3129,37617.3749,4.88E+20,0.7935,38406031856
4/6/2018,370.35,647981,297370,264227.025,36538.91516,3.52E+20,0.825,39892595936
4/7/2018,384.98,535865,257955,259807.1339,37990.11523,2.43E+20,0.7287,35226156928
4/8/2018,400.72,595733,277445,257932.3909,39551.50904,2.82E+20,0.7584,36718092042
4/9/2018,399.02,609799,300919,249655.5258,39391.81511,3.07E+20,0.7601,36420879261
4/10/2018,415.65,571388,274869,255877.335,41042.08749,2.93E+20,0.7111,34498152250
4/11/2018,430.42,609102,283631,253513.7145,42509.2161,3.26E+20,0.7593,36167887453
4/12/2018,493.95,692606,320576,252079.5961,48793.55435,3.79E+20,0.8263,38944530354
4/13/2018,494.96,730344,325286,254808.1705,48903.53713,4.42E+20,0.8439,39941881291
4/14/2018,502.79,611188,275453,255080.6519,49687.4159,3.17E+20,0.7837,37051422552
4/15/2018,534.15,619985,281542,255100.7545,52797.4126,2.93E+20,0.7867,37279688415
4/16/2018,511.67,664402,299241,256052.3846,50585.93701,3.34E+20,0.8727,41367262885
4/17/2018,503.03,742823,319361,255808.7177,49742.00247,3.60E+20,0.8679,40466251221
4/18/2018,525.78,703293,304728,249352.2209,52002.27867,4.22E+20,0.9015,41752401881
4/19/2018,567.25,814318,337828,256511.2913,56115.59081,4.45E+20,0.9094,42227790268
4/20/2018,617.16,832220,354452,250405.9833,61065.52952,4.45E+20,0.918,41929292299
4/21/2018,605.17,746104,363413,259913.5162,59891.59661,3.48E+20,0.86,40430887565
4/22/2018,621.33,748858,377403,256619.2584,61503.60453,3.58E+20,0.8659,40830020164
4/23/2018,644.13,802870,400340,260832.2833,63773.69785,3.91E+20,0.8767,40462293418
4/24/2018,703.35,816357,398806,255641.5849,69651.25054,4.79E+20,0.8861,40514357609
4/25/2018,617.73,799014,354255,257805.5643,61185.20182,4.55E+20,0.8651,40232833784
4/26/2018,661.45,793873,348776,267393.1962,65529.35868,4.63E+20,0.8506,39885121068
4/27/2018,643.33,764479,333756,257910.9333,63747.32835,4.87E+20,0.8368,38211862312
4/28/2018,683.02,775321,336485,254255.7956,67694.03901,5.19E+20,0.8182,37348503833
4/29/2018,689.31,756651,311137,265643.9588,68331.73015,5.47E+20,0.8464,39452701435
4/30/2018,670.04,778133,351507,264176.9608,66435.25091,5.67E+20,0.8726,39894191248
5/1/2018,670.81,713839,318286,256434.1957,66525.31611,4.45E+20,0.9002,40429240606
5/2/2018,686.74,787722,354323,261978.5703,68119.45191,4.76E+20,0.9044,41267021917
5/3/2018,777.62,839586,386469,263056.9143,77150.09298,5.70E+20,0.9057,41099388553
5/4/2018,784.21,1000526,638527,266084.0108,77820.05623,5.46E+20,0.9013,40546297144
5/5/2018,816.58,789261,389457,270333.0862,81049.16663,4.29E+20,0.8968,41102779063
5/6/2018,790.39,691273,367166,270847.4157,78465.99489,3.83E+20,0.8914,41025646645
5/7/2018,752.4,789863,396945,276583.217,74710.12665,4.44E+20,0.8745,40758232103
5/8/2018,747.79,820098,395701,273677.2789,74267.61201,4.96E+20,0.88,40304578684
5/9/2018,751.27,831127,383316,270175.0286,74628.65357,5.22E+20,0.8972,41056578641
5/10/2018,723.61,854827,384352,270049.063,71895.81058,7.37E+20,0.9269,42077652571
5/11/2018,677.8,826099,381229,273083.2403,67358.26481,7.22E+20,0.9174,42137062466
5/12/2018,683.64,788487,372004,278875.4553,67952.72156,4.98E+20,0.9129,41947482619
5/13/2018,729.34,762439,350874,278287.478,72510.13961,5.22E+20,0.9151,42095138110
5/14/2018,727.41,801788,389530,273117.6599,72333.09475,6.67E+20,0.9233,41575121024
5/15/2018,705.64,779210,394959,269469.4111,70182.81433,6.73E+20,0.9197,42107807607
5/16/2018,706.72,807257,404851,269830.24,70304.67272,7.18E+20,0.9277,41845709141
5/17/2018,668.38,835761,405109,272613.0226,66504.40402,7.90E+20,0.9282,42283965497
5/18/2018,693.57,831831,407182,270655.4582,69025.18343,7.48E+20,0.9194,41377791441
5/19/2018,696.05,846288,419001,272017.1413,69286.41172,6.63E+20,0.9159,40966882698
5/20/2018,715.15,777283,376988,275816.8568,71202.44291,6.05E+20,0.9153,41219233468
5/21/2018,696.73,802211,389891,278244.772,69382.92191,6.83E+20,0.9217,41831890123
5/22/2018,640.84,822409,417019,275055.3865,63830.34624,7.70E+20,0.9271,41456171332
5/23/2018,577.01,833377,401871,274364.416,57484.66435,7.81E+20,0.9146,41325261694
5/24/2018,602.59,811167,410529,264380.7978,60045.33784,7.19E+20,0.9274,41191748706
5/25/2018,584.77,800838,386640,266471.1125,58281.7302,6.88E+20,0.9191,41338035589
5/26/2018,585.76,761932,370234,270868.0697,58392.53094,5.96E+20,0.9111,41591669448
5/27/2018,569.64,776024,393679,264353.7928,56797.21356,5.47E+20,0.9208,41421746726
5/28/2018,512.03,861002,438416,269029.2955,51063.6663,8.63E+20,0.9344,42560712962
5/29/2018,566.59,812183,401388,268134.3091,56516.51915,8.26E+20,0.9417,42472863563
5/30/2018,557.12,817167,404789,265948.756,55583.42163,8.67E+20,0.9338,41831306449
5/31/2018,577.23,832842,410576,272316.521,57601.75452,1.07E+21,0.9548,43057803542
6/1/2018,579.01,758242,365994,261144.0211,57791.28618,8.76E+20,0.9403,42221792114
6/2/2018,590.53,768017,394146,268099.8023,58953.33304,6.03E+20,0.9275,40901201957
6/3/2018,619.04,809997,408190,266067.2667,61812.20324,5.91E+20,0.9331,41445574359
6/4/2018,591.31,807165,388906,267430.541,59055.61782,7.39E+20,0.9385,42323300929
6/5/2018,608.23,780654,374315,266560.0064,60757.83317,6.35E+20,0.9336,41485005616
6/6/2018,606.3,754070,368497,265007.3855,60577.54677,8.09E+20,0.9011,40366304070
6/7/2018,604.44,775828,395149,267538.3994,60404.28079,6.32E+20,0.9095,40967193153
6/8/2018,599.55,720017,357936,268957.8818,59928.00775,5.48E+20,0.9177,41672235526
6/9/2018,593.38,769427,382920,280223.7453,59323.6372,4.39E+20,0.9029,40490126878
6/10/2018,524.74,771280,388785,269619.0449,52472.03393,4.39E+20,0.9079,40957162688
6/11/2018,531.15,768985,384748,274305.6302,53124.06422,4.73E+20,0.9168,41470336349
6/12/2018,494.53,770199,337754,277830.7046,49471.6234,4.67E+20,0.9098,41570624158
6/13/2018,476.3,797637,358452,270306.5868,47657.71533,4.87E+20,0.8844,40679789777
6/14/2018,519.83,765916,362152,269852.2189,52023.90048,5.23E+20,0.7966,36689286279
6/15/2018,487.51,763803,378228,269008.4063,48799.3659,6.02E+20,0.8094,37425182608
6/16/2018,497.22,639775,299073,271809.3725,49781.55959,5.76E+20,0.8718,40920378464
6/17/2018,496.74,648548,316567,269649.1862,49743.64672,3.11E+20,0.8406,39762305224
6/18/2018,517.63,695753,329956,279860.27,51846.24809,3.31E+20,0.8524,40588419803
6/19/2018,538.45,778765,364512,282435.7599,53942.62295,4.66E+20,0.895,41529355327
6/20/2018,536.16,803076,375823,279162.6223,53724.24586,4.38E+20,0.9125,42492438577
6/21/2018,525.77,752035,369142,282764.1807,52693.90429,4.16E+20,0.8985,42185388286
6/22/2018,462.16,770457,374568,284625.7577,46328.30348,8.82E+20,0.8836,41118162291
6/23/2018,474.18,675918,330059,280672.2867,47543.01573,3.47E+20,0.7926,37530869888
6/24/2018,455.25,671994,341625,281667.0977,45654.29336,5.15E+20,0.803,37766116343
6/25/2018,458.82,837265,479604,282781.5154,46021.72896,5.27E+20,0.8732,39552748088
6/26/2018,429.58,732170,366154,280157.7279,43097.6905,3.89E+20,0.8775,40325053173
6/27/2018,441.75,771938,375754,288133.7823,44327.74283,3.88E+20,0.8739,40864261407
6/28/2018,420.72,744784,387761,279301.5766,42226.05016,3.70E+20,0.8658,39892109183
6/29/2018,435.25,735092,367634,277277.2425,43693.23608,3.92E+20,0.862,39736452466
6/30/2018,453.42,632981,249734,287848.4026,45526.61809,2.00E+21,0.9202,43190516935
7/1/2018,451.95,622633,194680,276235.7552,45388.25285,3.24E+21,0.953,44488940344
7/2/2018,476.58,489559,233290,281066.2288,47871.63147,5.86E+21,0.9365,44403826830
7/3/2018,461.95,573532,229397,285353.1633,46411.53987,4.02E+21,0.9438,43841659879
7/4/2018,467.19,447112,227125,282978.2286,46947.56049,2.94E+21,0.9472,44201388565
7/5/2018,467.55,527586,248750,292250.0375,46993.28445,2.56E+21,0.941,43708739479
7/6/2018,469.93,459075,216614,287617.8867,47242.09349,3.36E+21,0.9372,43792443117
7/7/2018,485.81,484105,213953,290970.122,48848.47952,3.02E+21,0.9435,43915762993
7/8/2018,486.19,631505,268811,285211.1629,48896.61431,1.38E+21,0.8783,40007496507
7/9/2018,471.48,651926,285438,292711.4538,47426.95098,1.10E+21,0.9262,43370048739
7/10/2018,432.69,691771,287127,285475.5765,43533.81,7.34E+20,0.9071,41946839108
7/11/2018,445.59,643920,266502,277618.9439,44840.91734,8.39E+20,0.9127,43293417007
7/12/2018,430.91,566058,250056,280736.7326,43372.46771,1.36E+21,0.926,44373182422
7/13/2018,432.46,563317,233407,277972.6386,43537.25628,1.53E+21,0.9488,45172389925
7/14/2018,433.74,508951,226291,278402.5296,43674.98998,2.93E+21,0.9439,45337468864
7/15/2018,449.62,453706,225376,280223.7415,45283.2766,3.56E+21,0.9227,44769838833
7/16/2018,478.75,703999,328178,280468.6157,48226.84784,5.83E+20,0.9067,42392342609
7/17/2018,499.06,701292,337052,286575.539,50283.12419,5.07E+20,0.9082,42744624469
7/18/2018,479.02,746145,390950,284188.3364,48273.71873,4.78E+20,0.9033,41558538732
7/19/2018,468.65,734702,358454,280865.4338,47238.24641,4.32E+20,0.9201,42598680722
7/20/2018,448.84,671608,329711,276215.2061,45250.52887,5.58E+20,0.9238,43107705894
7/21/2018,461.04,620634,281166,265356.9052,46489.97505,5.91E+20,0.9146,43848849860
7/22/2018,457.65,675356,323244,277879.9228,46157.64249,3.68E+20,0.915,43686039590
7/23/2018,449.63,758657,385356,287300.9941,45357.95194,5.58E+20,0.9178,43020718994
7/24/2018,479.47,784910,408341,282719.1101,48378.02129,4.76E+20,0.9058,42108371249
7/25/2018,471.28,787527,409874,289873.6853,47561.44909,4.43E+20,0.912,42981057409
7/26/2018,462.03,725630,368305,287517.1961,46637.37616,3.91E+20,0.9131,42685455814
7/27/2018,469.69,788715,402720,286980.17,47420.21278,3.63E+20,0.8667,40925241441
7/28/2018,468.55,703973,361597,288229.5692,47314.69528,5.13E+20,0.7961,38092270390
7/29/2018,466.2,716354,350971,289579.6618,47086.94366,3.04E+20,0.7907,37955708262
7/30/2018,456.56,757712,368815,289075.2031,46122.60891,3.43E+20,0.8608,40983817703
7/31/2018,431.99,745063,367697,290345.5569,43649.39512,3.56E+20,0.8793,41561563320
8/1/2018,419.87,757758,368594,287162.3906,42433.33547,7.48E+20,0.9074,42361321878
8/2/2018,410.83,779928,363700,292800.3203,41528.16852,3.34E+20,0.9067,42271396577
8/3/2018,417.62,753190,387948,285672.7276,42223.09428,3.44E+20,0.9033,42649322806
8/4/2018,406.91,720548,335532,292889.4426,41148.65266,4.01E+20,0.8915,42480556982
8/5/2018,408.81,704249,315435,293048.5066,41349.18224,2.63E+20,0.8866,41847737983
8/6/2018,404.95,699536,342890,293327.109,40967.0268,4.27E+20,0.9117,42982705325
8/7/2018,377.94,636342,310987,291954.5748,38242.25215,1.34E+21,0.9394,44010142032
8/8/2018,355.57,565663,272401,294985.5601,35986.03058,2.88E+21,0.9547,45392269325
8/9/2018,363.51,538530,264337,295911.9974,36797.07266,2.48E+21,0.9437,44636390636
8/10/2018,331.57,613892,300801,292146.4903,33570.65708,1.52E+21,0.8972,42486678014
8/11/2018,318.01,657312,327442,293393.2115,32204.30267,5.07E+20,0.831,39400853006
8/12/2018,318.2,641927,325901,285376.3397,32230.01975,3.62E+20,0.8333,38774637147
8/13/2018,284.03,694941,342714,285178.2999,28774.78406,5.27E+20,0.8359,39237766345
8/14/2018,278.31,690348,325296,286578.1953,28200.95533,5.99E+20,0.8249,39228141511
8/15/2018,281.24,648565,318019,283434.3978,28503.57264,5.90E+20,0.8774,41795094541
8/16/2018,286.8,716732,345016,279030.9812,29072.93529,5.25E+20,0.8794,41608463240
8/17/2018,317.57,607270,301691,284891.2505,32198.604,1.94E+21,0.9127,42577478825
8/18/2018,294.85,627522,294918,280430.8589,29901.04551,4.42E+20,0.9085,42503730084
8/19/2018,299.62,599660,289103,282006.0502,30390.90511,3.94E+20,0.8819,41562371454
8/20/2018,270.81,663769,323289,283826.5336,27474.20073,4.06E+20,0.8744,41363507891
8/21/2018,281.13,605639,286021,286170.3659,28526.94606,3.78E+20,0.8978,42748700585
8/22/2018,270.37,594918,295215,289763.7194,27440.59152,8.91E+20,0.8953,42264220552
8/23/2018,275.83,599557,292230,279114.193,28000.35331,6.00E+20,0.9008,42065549337
8/24/2018,281.37,596227,306331,282957.45,28568.56972,1.06E+21,0.9004,42623018333
8/25/2018,277.56,577239,292298,283524.6978,28187.39456,3.34E+20,0.8938,42291755913
